"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S215",0.140859140859141,-0.54045954045954,-0.76023976023976,-0.844155844155844,-0.874125874125874,-0.806193806193806,-0.786213786213786,-0.130869130869131,-0.848151848151848,-0.796203796203796,-0.814185814185814,-0.816183816183816,-0.456543456543457,-0.578421578421578,-0.632367632367632,0.272727272727273,0.428571428571429,-0.080919080919081,-0.896103896103896,-0.766233766233766,-0.836163836163836,-0.828171828171828,0.326673326673327,0.344655344655345,-0.868131868131868,-0.466533466533467,-0.372627372627373,-0.174825174825175,-0.794205794205794,0.364635364635365,-0.874125874125874,-0.814185814185814,-0.518481518481518,-0.924075924075924,-0.95004995004995,-0.554445554445554,-0.948051948051948,-0.914085914085914,-0.904095904095904,-0.994005994005994,-0.994005994005994,-0.998001998001998,-0.048951048951049,-0.238761238761239,0.078921078921079,0.100899100899101,-0.064935064935065,0.546453546453546,0.51048951048951,0.590409590409591,0.100899100899101,-0.0729270729270729,-0.012987012987013,0.188811188811189,-0.012987012987013,-0.256743256743257,-0.0569430569430569,0.112887112887113,0.778221778221778,0.666333666333666,0.866133866133866,0.674325674325674,0.836163836163836,0.174825174825175,0.47052947052947,0.996003996003996,0.998001998001998,0.984015984015984,0.788211788211788,0.898101898101898,0.86013986013986,0.982017982017982,0.984015984015984,0.962037962037962,0.796203796203796,0.946053946053946,0.994005994005994,0.99000999000999,0.976023976023976,0,0.998001998001998,0.996003996003996,0.91008991008991,0.998001998001998,0.998001998001998,0.996003996003996,0.918081918081918,0.994005994005994,0.994005994005994,0.994005994005994
"S216",-0.264735264735265,-0.83016983016983,-0.946053946053946,-0.964035964035964,-0.942057942057942,-0.95004995004995,-0.932067932067932,-0.624375624375624,-0.928071928071928,-0.878121878121878,-0.92007992007992,-0.93006993006993,-0.480519480519481,-0.604395604395604,-0.632367632367632,0.0909090909090908,0.378621378621379,-0.342657342657343,-0.956043956043956,-0.944055944055944,-0.966033966033966,-0.948051948051948,-0.140859140859141,-0.012987012987013,-0.882117882117882,-0.572427572427572,-0.544455544455544,-0.308691308691309,-0.752247752247752,0.140859140859141,-0.902097902097902,-0.868131868131868,-0.624375624375624,-0.916083916083916,-0.958041958041958,-0.766233766233766,-0.99000999000999,-0.946053946053946,-0.954045954045954,-0.976023976023976,-0.996003996003996,-0.998001998001998,-0.0369630369630369,-0.144855144855145,0.204795204795205,0.0969030969030968,-0.00899100899100902,0.532467532467533,0.400599400599401,0.440559440559441,0.0949050949050949,-0.000999000999000965,0.0769230769230769,0.140859140859141,0.134865134865135,-0.182817182817183,-0.050949050949051,0.0249750249750249,0.616383616383616,0.62037962037962,0.842157842157842,0.572427572427572,0.704295704295704,0.286713286713287,0.456543456543457,0.988011988011988,0.984015984015984,0.986013986013986,0.726273726273726,0.85014985014985,0.828171828171828,0.98001998001998,0.996003996003996,0.97002997002997,0.804195804195804,0.896103896103896,0.992007992007992,0.994005994005994,0.96003996003996,0.998001998001998,0,0.99000999000999,0.908091908091908,0.994005994005994,0.996003996003996,0.996003996003996,0.94005994005994,0.998001998001998,0.97002997002997,0.99000999000999
"S217",0.394605394605395,0.052947052947053,-0.202797202797203,-0.410589410589411,-0.582417582417582,-0.384615384615385,-0.280719280719281,0.148851148851149,-0.51048951048951,-0.516483516483516,-0.534465534465534,-0.442557442557443,-0.438561438561439,-0.508491508491508,-0.736263736263736,0.258741258741259,0.330669330669331,-0.0309690309690309,-0.624375624375624,-0.326673326673327,-0.594405594405594,-0.490509490509491,0.672327672327672,0.714285714285714,-0.822177822177822,-0.0729270729270729,0.158841158841159,0.104895104895105,-0.738261738261738,0.602397602397602,-0.834165834165834,-0.838161838161838,-0.738261738261738,-0.944055944055944,-0.914085914085914,-0.732267732267732,-0.952047952047952,-0.924075924075924,-0.96003996003996,-0.98001998001998,-0.978021978021978,-0.996003996003996,-0.048951048951049,-0.132867132867133,-0.0269730269730269,0.078921078921079,0.028971028971029,0.538461538461539,0.310689310689311,0.508491508491508,0.106893106893107,-0.238761238761239,-0.0429570429570429,0.152847152847153,0.0509490509490509,-0.172827172827173,-0.206793206793207,0.000999000999001076,0.712287712287712,0.638361638361638,0.622377622377622,0.414585414585415,0.536463536463536,0.174825174825175,0.292707292707293,0.988011988011988,0.992007992007992,0.962037962037962,0.69030969030969,0.728271728271728,0.792207792207792,0.91008991008991,0.92007992007992,0.89010989010989,0.734265734265734,0.894105894105894,0.976023976023976,0.988011988011988,0.966033966033966,0.996003996003996,0.99000999000999,0,0.904095904095904,0.986013986013986,0.986013986013986,0.984015984015984,0.896103896103896,0.96003996003996,0.986013986013986,0.986013986013986
"S218",0.494505494505495,0.168831168831169,-0.492507492507492,-0.536463536463536,-0.578421578421578,-0.642357642357642,-0.520479520479521,0.154845154845155,-0.762237762237762,-0.664335664335664,-0.688311688311688,-0.628371628371628,-0.228771228771229,-0.054945054945055,-0.188811188811189,0.520479520479521,0.698301698301698,0.308691308691309,-0.56043956043956,-0.302697302697303,-0.664335664335664,-0.53046953046953,0.476523476523476,0.478521478521478,-0.484515484515485,-0.048951048951049,0.118881118881119,0.358641358641359,-0.404595404595405,0.644355644355644,-0.736263736263736,-0.728271728271728,-0.476523476523476,-0.836163836163836,-0.822177822177822,-0.584415584415584,-0.682317682317682,-0.854145854145854,-0.904095904095904,-0.678321678321678,-0.876123876123876,-0.708291708291708,-0.166833166833167,-0.372627372627373,-0.0209790209790209,0.060939060939061,-0.132867132867133,0.574425574425574,0.520479520479521,0.57042957042957,-0.110889110889111,-0.250749250749251,-0.176823176823177,-0.156843156843157,-0.142857142857143,-0.330669330669331,-0.296703296703297,-0.270729270729271,0.768231768231768,0.706293706293706,0.66033966033966,0.458541458541458,0.598401598401598,0.148851148851149,0.450549450549451,0.922077922077922,0.928071928071928,0.936063936063936,0.658341658341658,0.744255744255744,0.774225774225774,0.89010989010989,0.838161838161838,0.834165834165834,0.706293706293706,0.84015984015984,0.94005994005994,0.922077922077922,0.878121878121878,0.91008991008991,0.908091908091908,0.904095904095904,0,0.908091908091908,0.928071928071928,0.934065934065934,0.824175824175824,0.886113886113886,0.922077922077922,0.898101898101898
"S219",0.0389610389610389,-0.196803196803197,-0.506493506493507,-0.726273726273726,-0.724275724275724,-0.642357642357642,-0.668331668331668,-0.102897102897103,-0.766233766233766,-0.754245754245754,-0.792207792207792,-0.796203796203796,-0.328671328671329,-0.312687312687313,-0.46053946053946,0.63036963036963,0.772227772227772,0.304695304695305,-0.682317682317682,-0.492507492507492,-0.672327672327672,-0.668331668331668,0.58041958041958,0.642357642357642,-0.642357642357642,-0.244755244755245,0.174825174825175,0.256743256743257,-0.656343656343656,0.684315684315684,-0.634365634365634,-0.726273726273726,-0.556443556443556,-0.868131868131868,-0.884115884115884,-0.578421578421578,-0.868131868131868,-0.844155844155844,-0.914085914085914,-0.706293706293706,-0.812187812187812,-0.884115884115884,0.112887112887113,-0.282717282717283,-0.000999000999000965,0.292707292707293,-0.0929070929070929,0.806193806193806,0.552447552447553,0.724275724275724,0.130869130869131,-0.0209790209790209,0.048951048951049,0.144855144855145,0.102897102897103,-0.130869130869131,0.022977022977023,-0.024975024975025,0.818181818181818,0.74025974025974,0.732267732267732,0.398601398601399,0.56043956043956,0.182817182817183,0.444555444555444,0.998001998001998,0.998001998001998,0.976023976023976,0.652347652347652,0.672327672327672,0.81018981018981,0.986013986013986,0.992007992007992,0.908091908091908,0.818181818181818,0.876123876123876,0.984015984015984,0.998001998001998,0.974025974025974,0.998001998001998,0.994005994005994,0.986013986013986,0.908091908091908,0,0.998001998001998,0.994005994005994,0.882117882117882,0.998001998001998,0.996003996003996,0.978021978021978
"S220",0.318681318681319,-0.224775224775225,-0.628371628371628,-0.66033966033966,-0.71028971028971,-0.7002997002997,-0.594405594405594,0.048951048951049,-0.794205794205794,-0.654345654345654,-0.702297702297702,-0.666333666333666,-0.370629370629371,-0.434565434565435,-0.572427572427572,0.76023976023976,0.754245754245754,0.250749250749251,-0.692307692307692,-0.380619380619381,-0.738261738261738,-0.612387612387612,0.438561438561438,0.500499500499501,-0.524475524475524,-0.00899100899100902,0.168831168831169,0.352647352647353,-0.372627372627373,0.62037962037962,-0.66033966033966,-0.656343656343656,-0.420579420579421,-0.802197802197802,-0.808191808191808,-0.450549450549451,-0.89010989010989,-0.8001998001998,-0.914085914085914,-0.822177822177822,-0.9000999000999,-0.968031968031968,0.092907092907093,-0.0669330669330669,0.178821178821179,0.300699300699301,0.0329670329670331,0.694305694305694,0.56043956043956,0.668331668331668,0.148851148851149,-0.014985014985015,0.116883116883117,0.372627372627373,0.186813186813187,-0.144855144855145,0.052947052947053,0.092907092907093,0.876123876123876,0.834165834165834,0.824175824175824,0.696303696303696,0.78021978021978,0.170829170829171,0.522477522477522,0.994005994005994,0.994005994005994,0.988011988011988,0.724275724275724,0.786213786213786,0.904095904095904,0.99000999000999,0.982017982017982,0.958041958041958,0.816183816183816,0.918081918081918,0.994005994005994,0.998001998001998,0.988011988011988,0.998001998001998,0.996003996003996,0.986013986013986,0.928071928071928,0.998001998001998,0,0.998001998001998,0.97002997002997,0.988011988011988,0.998001998001998,0.988011988011988
"S221",0.268731268731269,-0.524475524475524,-0.812187812187812,-0.832167832167832,-0.84015984015984,-0.818181818181818,-0.79020979020979,-0.116883116883117,-0.852147852147852,-0.768231768231768,-0.776223776223776,-0.758241758241758,-0.488511488511489,-0.604395604395604,-0.66033966033966,0.276723276723277,0.406593406593407,-0.174825174825175,-0.87012987012987,-0.722277722277722,-0.894105894105894,-0.778221778221778,-0.112887112887113,0.080919080919081,-0.794205794205794,-0.432567432567433,-0.552447552447553,-0.292707292707293,-0.818181818181818,0.108891108891109,-0.768231768231768,-0.566433566433566,-0.268731268731269,-0.796203796203796,-0.862137862137862,-0.426573426573427,-0.862137862137862,-0.774225774225774,-0.95004995004995,-0.872127872127872,-0.95004995004995,-0.968031968031968,-0.148851148851149,-0.268731268731269,0.014985014985015,0.304695304695305,-0.0209790209790209,0.574425574425574,0.526473526473527,0.592407592407592,0.104895104895105,-0.100899100899101,-0.012987012987013,0.298701298701299,0.052947052947053,-0.268731268731269,-0.014985014985015,-0.024975024975025,0.796203796203796,0.836163836163836,0.846153846153846,0.72027972027972,0.844155844155844,0.0769230769230769,0.352647352647353,0.984015984015984,0.99000999000999,0.998001998001998,0.754245754245754,0.898101898101898,0.86013986013986,0.994005994005994,0.99000999000999,0.978021978021978,0.802197802197802,0.9000999000999,0.998001998001998,0.998001998001998,0.986013986013986,0.996003996003996,0.996003996003996,0.984015984015984,0.934065934065934,0.994005994005994,0.998001998001998,0,0.944055944055944,0.998001998001998,0.996003996003996,0.994005994005994
"S222",0.178821178821179,-0.626373626373626,-0.868131868131868,-0.886113886113886,-0.892107892107892,-0.834165834165834,-0.794205794205794,-0.216783216783217,-0.872127872127872,-0.782217782217782,-0.754245754245754,-0.768231768231768,-0.682317682317682,-0.732267732267732,-0.852147852147852,-0.048951048951049,0.0189810189810189,-0.434565434565435,-0.892107892107892,-0.814185814185814,-0.926073926073926,-0.846153846153846,-0.306693306693307,-0.150849150849151,-0.866133866133866,-0.602397602397602,-0.68031968031968,-0.420579420579421,-0.888111888111888,-0.200799200799201,-0.906093906093906,-0.804195804195804,-0.55044955044955,-0.912087912087912,-0.974025974025974,-0.778221778221778,-0.978021978021978,-0.948051948051948,-0.992007992007992,-0.986013986013986,-0.98001998001998,-1,-0.352647352647353,-0.278721278721279,-0.144855144855145,0.238761238761239,-0.262737262737263,0.230769230769231,0.316683316683317,0.266733266733267,-0.096903096903097,-0.250749250749251,-0.276723276723277,0.028971028971029,-0.202797202797203,-0.480519480519481,-0.0949050949050949,-0.182817182817183,0.594405594405594,0.654345654345654,0.806193806193806,0.596403596403596,0.808191808191808,-0.0109890109890109,0.256743256743257,0.89010989010989,0.882117882117882,0.954045954045954,0.74025974025974,0.842157842157842,0.824175824175824,0.97002997002997,0.916083916083916,0.968031968031968,0.772227772227772,0.824175824175824,0.964035964035964,0.912087912087912,0.914085914085914,0.918081918081918,0.94005994005994,0.896103896103896,0.824175824175824,0.882117882117882,0.97002997002997,0.944055944055944,0,0.986013986013986,0.868131868131868,0.938061938061938
"S223",-0.122877122877123,-0.746253746253746,-0.932067932067932,-0.95004995004995,-0.932067932067932,-0.89010989010989,-0.886113886113886,-0.532467532467533,-0.934065934065934,-0.854145854145854,-0.886113886113886,-0.872127872127872,-0.668331668331668,-0.644355644355644,-0.798201798201798,0.230769230769231,0.266733266733267,-0.372627372627373,-0.948051948051948,-0.924075924075924,-0.976023976023976,-0.938061938061938,-0.320679320679321,-0.324675324675325,-0.862137862137862,-0.67032967032967,-0.722277722277722,-0.564435564435564,-0.868131868131868,-0.380619380619381,-0.874125874125874,-0.768231768231768,-0.598401598401598,-0.902097902097902,-0.944055944055944,-0.684315684315684,-0.984015984015984,-0.928071928071928,-0.98001998001998,-0.826173826173826,-0.91008991008991,-0.916083916083916,-0.122877122877123,-0.312687312687313,0.016983016983017,0.202797202797203,-0.110889110889111,0.394605394605395,0.444555444555444,0.482517482517482,-0.0409590409590409,-0.110889110889111,-0.014985014985015,0.098901098901099,-0.012987012987013,-0.334665334665335,0.170829170829171,0.0249750249750249,0.792207792207792,0.786213786213786,0.87012987012987,0.696303696303696,0.802197802197802,0.176823176823177,0.430569430569431,0.942057942057942,0.952047952047952,0.988011988011988,0.782217782217782,0.848151848151848,0.896103896103896,0.998001998001998,0.994005994005994,0.974025974025974,0.864135864135864,0.916083916083916,0.996003996003996,0.992007992007992,0.974025974025974,0.994005994005994,0.998001998001998,0.96003996003996,0.886113886113886,0.998001998001998,0.988011988011988,0.998001998001998,0.986013986013986,0,0.96003996003996,0.976023976023976
"S224",0.136863136863137,-0.302697302697303,-0.65034965034965,-0.654345654345654,-0.792207792207792,-0.694305694305694,-0.582417582417582,-0.168831168831169,-0.732267732267732,-0.666333666333666,-0.706293706293706,-0.644355644355644,-0.290709290709291,-0.302697302697303,-0.466533466533467,0.682317682317682,0.738261738261738,0.426573426573427,-0.66033966033966,-0.380619380619381,-0.672327672327672,-0.714285714285714,0.54045954045954,0.454545454545455,-0.656343656343656,0.040959040959041,0.170829170829171,0.390609390609391,-0.662337662337662,0.608391608391608,-0.698301698301698,-0.674325674325674,-0.382617382617383,-0.74025974025974,-0.804195804195804,-0.390609390609391,-0.878121878121878,-0.82017982017982,-0.928071928071928,-0.818181818181818,-0.934065934065934,-0.966033966033966,0.294705294705295,-0.034965034965035,0.140859140859141,0.466533466533467,0.228771228771229,0.768231768231768,0.638361638361638,0.728271728271728,0.174825174825175,-0.0429570429570429,0.148851148851149,0.316683316683317,0.276723276723277,0.078921078921079,0.122877122877123,0.168831168831169,0.838161838161838,0.838161838161838,0.778221778221778,0.518481518481519,0.674325674325674,0.204795204795205,0.450549450549451,0.996003996003996,0.998001998001998,0.984015984015984,0.638361638361638,0.758241758241758,0.894105894105894,0.978021978021978,0.924075924075924,0.866133866133866,0.792207792207792,0.902097902097902,0.994005994005994,0.994005994005994,0.968031968031968,0.994005994005994,0.97002997002997,0.986013986013986,0.922077922077922,0.996003996003996,0.998001998001998,0.996003996003996,0.868131868131868,0.96003996003996,0,0.974025974025974
"S225",0.388611388611389,-0.556443556443556,-0.78021978021978,-0.856143856143856,-0.868131868131868,-0.834165834165834,-0.742257742257742,0.0449550449550449,-0.71028971028971,-0.702297702297702,-0.722277722277722,-0.728271728271728,-0.356643356643357,-0.6003996003996,-0.658341658341658,-0.216783216783217,-0.024975024975025,-0.308691308691309,-0.92007992007992,-0.796203796203796,-0.866133866133866,-0.734265734265734,-0.160839160839161,-0.0269730269730269,-0.898101898101898,-0.294705294705295,-0.66033966033966,-0.526473526473527,-0.84015984015984,-0.148851148851149,-0.676323676323676,-0.516483516483516,-0.158841158841159,-0.732267732267732,-0.908091908091908,-0.486513486513486,-0.958041958041958,-0.846153846153846,-0.966033966033966,-0.982017982017982,-0.99000999000999,-0.976023976023976,-0.214785214785215,-0.172827172827173,-0.060939060939061,0.092907092907093,-0.060939060939061,0.432567432567432,0.346653346653347,0.532467532467533,0.114885114885115,-0.108891108891109,-0.122877122877123,0.120879120879121,-0.044955044955045,-0.378621378621379,-0.372627372627373,0.104895104895105,0.822177822177822,0.788211788211788,0.95004995004995,0.904095904095904,0.978021978021978,0.214785214785215,0.444555444555444,0.982017982017982,0.974025974025974,0.998001998001998,0.776223776223776,0.954045954045954,0.928071928071928,0.98001998001998,0.958041958041958,0.956043956043956,0.822177822177822,0.948051948051948,0.99000999000999,0.964035964035964,0.998001998001998,0.994005994005994,0.99000999000999,0.986013986013986,0.898101898101898,0.978021978021978,0.988011988011988,0.994005994005994,0.938061938061938,0.976023976023976,0.974025974025974,0
