"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S214",-4.24643193409176,-2.84657187260149,-2.58080273109388,-2.73450002871967,-3.09223347517308,-2.59511589177367,-3.16526032738571,-3.57470197408695,-2.50257209250653,-2.65057510207824,-2.80542561690831,-2.46696561836701,-1.29219322320422,-1.13847027684217,-0.424784145969516,-0.771843152464126,-2.16307911122928,-1.45202272455303,1.2015703974951,0.562420509646651,0.85739133212495,1.39581246323919,-2.96686120220394,-2.92332137847671,-0.806960597978781,-1.87567366001014,-3.1828950083728,-2.25793211304587,2.11074284396961,-2.51331694213827,-0.637161707395498,-1.22816136700782,-1.17719557451986,-1.08285372644159,-1.27005800539803,-1.09720191116933,-0.732284329193495,-0.0991099709767125,-0.619800616164201,0.205061732892342,-0.151748843569385,-0.609191888586477,-1.85880323461742,-2.12225231834003,-2.7697342639586,-2.62007699312882,-0.726464738369977,-3.09285837630022,-3.47030576240958,-2.36790234750249,-2.00643181132294,-2.0840849673018,-1.94156029402066,-1.40205746371352,-1.53160800168375,-0.996942839806655,-2.08585023433333,-2.58322767543495,-4.57263630240505,-4.3744716778603,-4.20595521805996,-5.05157166195421,-4.94847360260851,-2.00227409861146,-2.83544635548216,-4.64325924150994,-5.68440624042535,-5.45792446673287,-3.35070075564133,-4.69364510028667,-4.246281586148,-4.01755888165188,-4.45011159046248,-4.03597043148584,-2.95109884679079,-4.75062879377595,-5.16338884616514,-4.83817451873087,0,-5.07835699780431,-4.93218351736516,-5.00475018277071,-3.79826958142204,-4.35321794349945,-4.95181977806721,-5.20511863080849,-4.30445608438849,-3.01853641211116,-4.64010945465027,-5.3727839242331
"S215",-4.4439190140086,-2.57861750207269,-2.59748355040464,-2.37529589731527,-1.78594505863875,-0.556795516365186,-2.62349154927077,-3.14060370070341,-0.882087641546831,-1.43198113533091,-1.76478270944657,-1.34025995275954,-1.43000547506979,-1.39025411885738,-0.349707861376424,-2.90858455594739,-4.09968729520931,-1.50468106810578,0.341315116772474,0.400885657535418,0.98534938665058,0.75700168588359,-3.36279346636779,-3.27910047633261,-0.3803742037975,-1.9904910636997,-3.55506090930783,-3.20427082493713,2.22247571602948,-4.02128210537539,-0.647845260379206,-0.977343100557127,-1.98117547368473,-0.465384211846976,-0.311899307734056,0.0500509658801905,-0.572291553943072,0.70399615697788,0.0615016227765817,-0.309616976065497,-0.535639291486012,-0.57284290079556,-2.40117168805291,-2.1674760249075,-2.33046509073887,-2.53056424619755,-1.40099366225297,-2.9502073536853,-3.31751660297285,-2.04001009488432,-2.64828829141551,-1.78488267781287,-2.06109319147869,-2.05816589458224,-2.48118349715104,-1.54069636114676,-1.41841371905368,-2.24903695810674,-4.21180057818547,-3.21040199666444,-3.7330438573371,-3.49701573478376,-4.45461429307703,-1.47053861211225,-1.79142026020565,-5.61675318379977,-5.79575940276643,-6.7357315179162,-3.71790805078937,-5.54991258238065,-4.24304711834629,-1.79807985919898,-4.8892034834495,-4.69457156539888,-3.3214381361927,-5.45319155348616,-5.92573433294787,-6.05564935405669,-5.07835699780431,0,-5.48968920188808,-5.37298708568178,-4.42884030338924,-4.19210814479573,-5.30013837361788,-5.18626459344812,-4.19975462016474,-3.35689298373647,-5.46824232529097,-5.96280023481786
"S216",-3.39909547811874,-1.46046419476211,-1.42330622628844,-2.18962273035672,-1.61837389026643,-0.725721315124653,-2.0437423622071,-2.3196901991514,-0.511940903278867,-1.20495263468169,-1.82663967602035,-0.657286951706954,-1.65795017370421,-0.978397238154963,1.05495739143076,-2.4335060407237,-3.8101971484549,-0.308300159313228,1.30050185214867,2.00073435148253,1.95651476819367,3.4233082887063,-2.75131274321832,-2.83453825869722,-0.261626645228944,0.219485664398975,-3.12562555147844,-2.96013603324988,1.64071048280895,-3.11551773970085,-1.17576031364381,-0.956866922021024,-0.982778610769085,0.0660290259798152,0.463861425383996,-0.739896440265219,0.28190017600049,0.286088987875947,0.832006803048808,0.0392447617516739,-0.33801074603234,-0.799802416782506,-2.22264218078029,-2.07231180833351,-3.04783420733839,-2.70883499078953,-1.42006943384157,-2.8660476082807,-2.96714790142361,-2.07491872159326,-2.55307417487064,-2.42111403273566,-2.63131813726963,-2.25603234105079,-2.64694269598593,-1.76760810060751,-2.28947739079261,-2.95059882238661,-3.93108891156275,-3.79384534193659,-3.54456486783771,-3.39392390734401,-4.33189958573153,-2.0882695139873,-0.0714051543636092,-4.97555458657229,-5.19806847901496,-5.9467269092801,-3.81451406777226,-4.70911306650245,-4.09184354503794,-2.56862235153904,-4.18978451596779,-4.15950358758694,-3.68602409292052,-4.2941366701689,-5.40413470208707,-4.99900014987733,-4.93218351736516,-5.48968920188808,0,-5.12397659267685,-4.29576981697875,-4.07123312984364,-5.01055883684875,-4.66672045789487,-4.02952457822819,-3.22596393776513,-5.08343556594048,-5.3250482576143
"S217",-4.91174818180576,-4.42639282668727,-4.13037989869201,-3.79133035919895,-3.31248098480607,-3.00130561967335,-4.04661885493481,-4.63574231094896,-2.56933042791857,-2.5845440351152,-2.76274892361495,-2.75675815439353,-1.86912113437731,-2.45332850851342,0.102249696894767,-2.92731084925578,-3.74533914596278,-2.90124574458065,-1.00468670293967,-1.07889863591212,-0.664435601025188,-2.26571789056437,-4.35979954608389,-4.3741020346921,-0.83234203162943,-2.84467603978076,-4.88018192372026,-4.5711135684346,1.16111273163571,-4.89877383601788,-1.38000975429877,-1.56403209004728,-2.1373003613943,-1.13173311912092,-1.1801438060242,-1.86187086090203,-1.042956943705,0.261137548800096,-0.685893707057663,-0.853942322167862,-1.62724876427032,-1.52573472566531,-2.75420248189393,-2.9565388698481,-3.12232909769856,-1.9770168804913,-2.03611120492727,-3.81005474859696,-3.3780390081404,-2.6107668596664,-2.91806743690646,-2.89238078025773,-2.83144072237479,-2.29408119317737,-2.82061976269075,-1.98601946477501,-1.10520527132371,-2.60440661899146,-4.61355305550241,-4.38722332953297,-3.70683907498173,-3.56889801702287,-3.63416031520465,-1.91226138935019,0.176432431303448,-5.99859333493896,-6.31020442943448,-6.83721005116647,-3.63550774263969,-5.77139241347354,-2.87114648933058,-2.60802956616807,-4.75886734036742,-4.83345024646256,-3.14359688619907,-5.43008321475487,-6.1570463657805,-5.97052553960697,-5.00475018277071,-5.37298708568178,-5.12397659267685,0,-4.53765801418362,-4.69217424576558,-5.33628305080997,-5.47629874996987,-4.74308330070275,-3.08135564169029,-5.76347189366624,-5.29226573447404
"S218",-4.21281777133944,-3.6094636336144,-3.14840140896122,-3.12892675566813,-3.09113155218892,-2.81293433662807,-3.24875636591933,-3.42025503843147,-2.40987624819584,-2.44640884390578,-2.55449647113985,-2.44027828113169,-1.63090203773915,-2.44212576911576,-0.688812418926451,-2.59766536079008,-3.63898171075311,-2.28215835996366,-0.819839933348689,-0.883672751809928,-0.818294388535887,-0.909777600346978,-3.50944458424865,-3.28802912065457,-0.717967607227501,-2.26041303102023,-3.46973150860809,-3.57120589958325,-0.238063256376904,-3.72374725780227,-0.440265613657185,-1.14124667698337,-1.4724464523991,-0.962246549457523,-0.851634567453193,-1.01217224461734,-1.05684197231726,0.388119026858614,-0.346075817304609,-1.0180453513268,-0.970980621135644,-1.42184168891393,-1.96279077179433,-1.42323831254884,-1.7934861456301,-0.695468732816745,-0.788855062855035,-3.07223898889401,-3.09969003115981,-2.20387650394424,-1.81385241201026,-1.66132863502381,-1.90665378402111,-1.55634882603013,-2.04445804191724,-1.43935814732768,-0.488322568301966,-1.77583226733389,-3.02064881416934,-3.2550650034251,-3.13550699485799,-2.98241914810711,-2.78543095848789,-1.22405981317444,0.668750933543531,-4.44092639323274,-4.63192830665981,-5.36889096118921,-3.28120353430979,-3.30635513906192,-2.02086697145229,-1.99104576873648,-3.83171331238135,-3.79431431113789,-2.95655449488358,-4.48492365439085,-4.89377301971931,-4.94487710591713,-3.79826958142204,-4.42884030338924,-4.29576981697875,-4.53765801418362,0,-3.76615795326878,-4.009330185558,-4.08814417329595,-3.75575087694518,-2.55155520226947,-3.99764508840884,-3.57480814858807
"S219",-3.09861479558041,-2.85764205027973,-2.33087172888736,-2.65683511908711,-2.9124107791257,-2.20816197427229,-2.90702048310495,-3.00652993158465,-2.09027845869129,-1.96598775707463,-2.42486628377458,-2.10213191410401,-1.4681858669135,-1.94128848848348,0.386709719052018,-2.76525585969828,-3.52786905304485,-2.13235177264817,-0.19842509697201,0.33062777745068,0.602198234836353,0.354817878555449,-3.53371949096625,-3.53342554575395,-0.594440796137267,-1.93003790578598,-3.94435731424141,-3.87529693004439,0.800745400958916,-4.30768829697296,-2.08751940879781,-1.99537455121262,-2.15387007117116,-1.53622107761854,-1.23618870068379,-1.79537774348478,-1.20356317158338,-1.116975974559,-0.541933032886944,-1.2341018937339,-1.03237003266269,-1.16824426729017,-2.73671712907919,-2.22740014972977,-2.59834858459312,-2.04972890443031,-1.67960737546398,-3.70658662646743,-3.58676052157454,-2.71834600996506,-2.57016406557122,-2.78350466700106,-2.75544830470843,-2.05797937343227,-2.72740123686986,-2.21562102069429,-1.11055157974954,-2.81991589274816,-3.96011053276571,-3.97058845836289,-2.78048126277646,-2.44859311995213,-2.81589679700774,-2.16898303870355,-0.245456618115833,-4.81631938421581,-5.10097453538928,-4.77814471595022,-3.46726640140393,-4.16719456691148,-2.26025999562385,-2.43585543533546,-4.20250552743978,-3.94014178656284,-2.95635630963775,-4.44315074631813,-4.80908113321311,-4.71338635170486,-4.35321794349945,-4.19210814479573,-4.07123312984364,-4.69217424576558,-3.76615795326878,0,-4.14754244402392,-4.2451544202173,-3.88499822001237,-2.61377565672607,-4.46667639554419,-4.56621191364823
"S220",-3.85333735652597,-3.13322328403962,-2.76240192900752,-2.50550422051053,-2.48752721863704,-1.9029010690366,-2.63907496557405,-3.26556527132196,-1.96161720084377,-1.9697112812705,-2.12775496202293,-2.115585775185,-1.27061977755027,-1.81540924522313,0.270719678419566,-2.52847544145068,-3.33664038194992,-2.03229777919564,-0.560800808785089,-0.116942661749885,0.64305233863573,0.129776078161836,-3.38056565520106,-3.85532072749499,-0.777048563081635,-2.58017825743159,-3.5480136160088,-3.60042164375271,0.851975739544871,-4.48377701548538,-1.2045773011715,-1.41786496699228,-2.27673483625595,-1.23279705418913,-0.980942073927711,-1.78682994754294,-1.13669375420854,-0.310359758589058,-0.399499484323622,-1.213421692538,-1.4647853585962,-1.93898697864643,-2.57590511234781,-3.15123602139808,-3.38691205945272,-3.094946939947,-2.62370662593684,-3.73501239619943,-3.47401609773914,-2.37705312793617,-1.78523978335866,-2.58421164953759,-2.36415356784158,-2.31226509309598,-2.66684684947018,-1.77374170602081,-1.90578741245821,-2.73138807122758,-4.14610669316379,-4.34238864046724,-3.22194770751821,-2.62510077504057,-3.12829069494856,-1.85074268022777,-0.428270197147776,-5.89122987615305,-6.06485890438243,-5.74289382769856,-3.65362680371566,-4.9314502336625,-2.63391773151494,-3.63108283740635,-4.23217457441398,-4.05928990233166,-2.4347060412246,-4.39531590422019,-5.37125863737102,-5.60637856741087,-4.95181977806721,-5.30013837361788,-5.01055883684875,-5.33628305080997,-4.009330185558,-4.14754244402392,0,-5.00732891406752,-4.20342134704476,-2.65047645296124,-5.07929151670382,-5.12057808569266
"S221",-4.43884195939962,-2.93079179918922,-2.55592515100876,-2.81841438698218,-2.64361827292963,-2.00201527643441,-2.96959942537955,-3.34109112953409,-1.57695689949312,-2.09291386688712,-2.38032867145583,-1.82247070702606,-1.21775142774759,-1.31713257112613,0.657173636092827,-2.61144186366497,-3.16321231378888,-1.8120980678809,0.0537403312649187,0.58680728733432,1.24483472971398,0.403917636201475,-3.32523470158731,-3.60473491006368,-0.530999467181819,-1.69911625147186,-3.22101084494262,-3.52605246035192,1.4641774586575,-4.29257452647702,-1.80477114716934,-1.91204642433828,-2.55975581987094,-1.61566858039262,-1.03447536767726,-1.21877318827842,-1.1583253891688,-0.183529629644756,-0.43262933770671,-0.770368892325358,-0.771820544447017,-1.14414590450833,-2.63194001211329,-2.75879658984548,-2.8519777072864,-3.12188397981337,-1.92627966892571,-3.95386892444044,-3.93517334150281,-2.79758954685342,-2.7410575329428,-2.45476184087851,-2.89939010748082,-2.40999831448126,-2.95777417829928,-1.83381217825948,-1.89025918230993,-3.00411187025796,-4.97150121798419,-5.02511485343006,-3.80742304127926,-3.66594668074623,-4.30896988083817,-1.73337778566606,-1.94343348133636,-6.09279547278548,-6.39703453300829,-6.55506383246758,-3.76622564514167,-5.07894560968358,-4.64894482338364,-2.02835856949638,-4.46491023274573,-4.38220703305758,-3.32046348420363,-5.47834796195798,-5.75502344211886,-5.64772554235113,-5.20511863080849,-5.18626459344812,-4.66672045789487,-5.47629874996987,-4.08814417329595,-4.2451544202173,-5.00732891406752,0,-4.06231956800697,-2.86783726406537,-5.39990310404932,-5.655093719106
"S222",-3.4719773628412,-1.52034238027838,-1.27354253623319,-1.99696323681601,-1.6783413874418,1.86205616405779,-1.98969462913315,-1.57366118122453,-1.10921297142615,-1.64595265256627,-2.07222463939236,-1.42537754670275,-0.697493720082414,-1.16325527228937,0.593737249706773,-1.70102505712475,-2.59724255595364,-0.997701748616509,0.537477524793391,1.12251114000406,2.07080240667318,2.9728680504636,-2.66861001704,-2.84441471952662,-1.2951291508954,-1.99949224483116,-2.76369752257323,-2.76054929332918,0.78568245315414,-2.84705374365141,-1.28997536314973,-1.57662561033174,-2.20045032130673,-1.08699209900743,-0.682611062916571,-0.678161503826177,-0.728133668102714,0.147240425684092,1.47954049839514,-0.135708119484162,-0.670783057121034,-1.02951711349699,-2.02460891853311,-2.01727065802027,-2.2841442876535,-2.63462050445083,-1.33456836355635,-2.96235361883443,-2.85159364068451,-2.05575700121623,-2.09753418052673,-2.02678452869969,-2.38434748197959,-1.78913302353153,-2.16854132143359,-1.52153840914742,-1.93960048511712,-2.26272478147314,-3.63721713713451,-3.73450234524689,-3.1972348097623,-3.25771865676944,-3.66372242874034,-0.147781864645105,-1.36846503495334,-4.59444175036885,-4.68392048338544,-5.30119618110825,-3.50939142224397,-3.88747445406737,-3.65219331762568,-1.55088604114635,-3.76708237880807,-3.32722769941294,-3.19905675014346,-4.11314071451568,-4.83829248668902,-4.38375240159272,-4.30445608438849,-4.19975462016474,-4.02952457822819,-4.74308330070275,-3.75575087694518,-3.88499822001237,-4.20342134704476,-4.06231956800697,0,-2.84487551256561,-4.79733438088393,-4.81076906351312
"S223",-2.4040841223346,-1.15732500245101,-1.15536501174886,-1.92104855204126,-1.67581569464277,-0.643325996748392,-1.68417505014574,-1.36306917833102,-0.766422552160316,-1.16256180987724,-1.76325454206738,-0.951448506054983,-0.633904343392558,-0.611523168007854,0.406557292356552,-1.56891686454437,-2.00209809745517,-0.653871446356962,-0.754931105189067,0.122074278569233,0.582804534190362,-0.0881586260574827,-1.7780095011415,-1.99424200994807,-0.451032092075285,-0.836500591084036,-2.00090459368229,-1.92757374523652,0.801019430575385,-2.03928054809654,-1.0308052634039,-1.32173207621444,-1.65716101948858,-1.10712654796226,-1.03135551549584,-0.751309023386351,-1.13021739558082,-1.01133111172031,-0.178246145902166,-0.171232982281368,-0.517061567943435,-1.00742999900866,-1.82228441760731,-1.67507797987678,-1.98765885940536,-1.7851213462298,-1.3234089331988,-1.87421261831647,-2.02637984426775,-1.77601122916692,-1.60928148330138,-1.59383001620453,-1.57250039578621,-1.68741323388083,-1.77419559483634,-1.50315885910325,-1.60182972500953,-1.97688881543198,-2.71570074792496,-2.57660855818028,-1.92643859094249,-1.75158365835244,-2.3204366593254,-1.40315178753476,-0.0729893735997942,-2.85766504539974,-2.95644446785575,-3.11394592562881,-2.86959054795891,-2.7226569512514,-1.59049595657451,-1.57358689891683,-2.78241328561117,-2.65663979485271,-2.34797901442298,-2.93414368367978,-3.06078091450689,-2.70508650037407,-3.01853641211116,-3.35689298373647,-3.22596393776513,-3.08135564169029,-2.55155520226947,-2.61377565672607,-2.65047645296124,-2.86783726406537,-2.84487551256561,0,-2.84675898430289,-3.16354132235566
"S224",-4.12202369873997,-3.59858699209147,-2.30690091077351,-1.40687991720718,-1.08338478778351,-1.51716179819249,-1.34502615199799,-3.74110685343486,-1.61365574834194,-1.59508497348677,-1.50137666837167,-1.75153802607637,-1.43692332975093,-2.05226913076082,1.21570230545519,-2.98164148953939,-4.25231159670979,-2.28416846907705,-1.25550246364217,-0.699961990354921,-1.04688268025829,3.33085380244809,-4.50887029127656,-4.30172637708801,-1.05289977310388,-2.97152216162164,-3.89813019453815,-4.19036449328251,2.98735255054721,-5.45047706766829,-1.08953916346551,-1.02703716941571,-2.05259239681752,-0.763097980710943,-1.03186544861921,-1.52574445953553,-0.644030450278615,-0.507474522075448,-0.463367584657147,-1.13021907648522,-0.777331443540483,-0.858020231088804,-2.53617069239178,-2.34219510283453,-3.15732230360683,-2.44537591092538,-1.85636672712105,-4.260776535326,-3.50248427809772,-2.90484659964808,-2.43395012757437,-2.84377330240724,-2.83111361986638,-2.3088890332642,-2.75300124866571,-1.89405316619609,-0.718814708593427,-3.10831463353177,-4.71807391017549,-4.53442018252708,-3.44614009247152,-2.42795052360579,-2.99815038292653,-1.97533306189875,0.15431598098836,-6.24639515406348,-6.34028033693813,-6.44685218259525,-3.342666135009,-4.83240304454495,-4.50358284723037,-3.8924894765463,-4.50140822997444,-4.65554411591725,-2.98467195113253,-5.26485074124465,-5.91918277324837,-5.86866520387027,-4.64010945465027,-5.46824232529097,-5.08343556594048,-5.76347189366624,-3.99764508840884,-4.46667639554419,-5.07929151670382,-5.39990310404932,-4.79733438088393,-2.84675898430289,0,-5.43452183525026
"S225",-4.91472298713892,-3.172425618249,-2.94697754026299,-2.55251000774414,-2.57602043397722,-2.61752508784168,-2.72309642156316,-3.72432586265882,-2.53874647332107,-2.51590710522863,-2.62640294206921,-2.10964284165008,-0.759036776069149,-1.01435280952356,0.0218190292833303,-1.83248889738806,-2.72031451688198,-1.93492576619871,1.01833485967406,0.372417018005918,0.633632799694069,0.185879980663895,-2.79738047571198,-3.74942176943248,0.327899086884582,-3.08522681243557,-3.05671679428921,-2.84308453021417,1.27852104354166,-3.47469842276796,-1.13919043442759,-1.58000080176775,-2.51827944580926,-1.36554774114651,-0.714453280217544,-1.2286107654391,-0.792127747700791,-0.417461301920086,-0.236028552724708,-0.485175363469672,-0.498610944999278,-0.611432263529492,-2.0967245691453,-2.82649927359297,-2.56638180239979,-3.16411545694733,-1.67003446121461,-3.96128201994835,-3.78735811084037,-3.07031774440793,-2.80120475572081,-2.98622787372234,-2.56604846418268,-1.98645351056161,-2.25698346437051,-1.46125435157771,-2.20734640661877,-3.10341885815908,-4.5198055724937,-4.28579835849803,-4.18400332338384,-4.74448285673072,-4.70891973348197,-2.13082041272542,-1.5934544268937,-5.44930800259218,-5.60590716374926,-6.26164552112185,-3.95998531549144,-5.39790964812446,-4.90595955294896,-4.24180717531759,-4.75381469561572,-4.48606840253201,-3.51183489218453,-5.27120839775728,-6.09379879653199,-4.81264425333178,-5.3727839242331,-5.96280023481786,-5.3250482576143,-5.29226573447404,-3.57480814858807,-4.56621191364823,-5.12057808569266,-5.655093719106,-4.81076906351312,-3.16354132235566,-5.43452183525026,0
